grill,private entrance,free parking,review_scores_location,resort access,review_scores_rating,bedrooms,beds,pool,host_acceptance_rate,reviews_per_month,minimum_maximum_nights,minimum_minimum_nights,bathrooms,neighbourhood_cleansed_num,accommodates,hot tub,fireplace,price,id,host_is_superhost,prop_Entire condo,prop_Entire guest suite,prop_Entire guesthouse,prop_Entire home,prop_Entire rental unit,prop_Entire townhouse,prop_Hotel,prop_Private room,room_Entire home/apt,room_Private room
1,1,1,4.67,0,5,3,5,0,98,0.05,1125,1,3,6,10,0,0,171,27867990,1,0,0,0,0,0,1,0,0,1,0
0,0,0,5,0,5,1,2,0,100,0.25,180,30,1,31,1,1,1,58,27871430,0,0,0,0,0,0,0,0,1,0,1
1,1,1,0,0,0,4,6,0,98,2.359074492,1125,2,4,17,12,0,0,524,27926507,1,0,0,0,0,1,0,0,0,1,0
0,1,0,4.93,0,4.9,1,2,0,97,3.95,1125,2,1,19,4,0,0,196,27927088,1,1,0,0,0,0,0,0,0,1,0
1,0,1,4.89,0,4.89,3,9,0,96,0.94,2,2,3.5,17,10,0,0,314,27927532,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.9,0,4.83,1,2,1,100,2.19,1125,2,1,17,4,0,0,125,27929014,0,0,0,0,0,1,0,0,0,1,0
0,0,1,4.49,0,4.93,3,8,0,100,2.05,1125,1,2.5,21,10,0,1,333,27959920,1,0,0,0,1,0,0,0,0,1,0
1,1,1,0,0,0,4,5,0,100,2.359074492,2,2,2.5,4,10,0,1,400,27963455,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.93,0,4.86,1,2,1,93,2.5,1125,1,1,26,2,0,0,65,27969018,1,0,1,0,0,0,0,0,0,1,0
0,1,1,4.7,0,4.66,1,1,0,98,0.95,1125,3,1,13,2,0,0,119,27979443,0,0,0,0,0,1,0,0,0,1,0
0,0,1,4.96,0,4.93,1,3,0,100,1.47,1125,2,2,7,6,0,0,176,28005035,0,0,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,2,2,1,100,2.359074492,1125,1,2,15,6,1,0,200,28006647,1,1,0,0,0,0,0,0,0,1,0
1,0,1,4.98,0,5,3,4,0,99,0.78,1125,2,2,18,7,0,0,385,28007932,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.94,0,4.88,1,2,1,100,2.68,30,2,1,19,4,0,0,174,28042539,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.97,0,5,3,4,0,100,1.77,14,3,2.5,19,7,0,1,314,28132994,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.69,0,4.73,3,3,0,99,2.84,41,1,3.5,19,10,0,0,365,28148865,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,1,1,0,99,2.359074492,1125,1,1,18,2,0,0,127,28158513,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.91,0,4.95,1,1,0,100,3.17,1125,1,1,17,3,0,0,120,28158642,1,0,1,0,0,0,0,0,0,1,0
0,1,1,4.91,0,4.83,1,2,1,100,2.58,1125,2,1,17,4,0,0,122,28179436,0,1,0,0,0,0,0,0,0,1,0
0,1,1,4.84,0,4.91,1,1,0,99,2.48,1125,1,1,7,2,0,0,51,28184785,0,0,1,0,0,0,0,0,0,1,0
1,1,1,4.64,0,4.78,3,4,0,99,1.59,1125,2,2,17,8,0,0,220,28224045,1,0,0,0,1,0,0,0,0,1,0
1,0,1,4.29,0,4.93,2,2,0,100,1.69,1125,2,1.5,19,4,0,0,241,28270089,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.94,0,4.96,2,3,0,99,5.89,1125,1,1.5,24,6,0,0,168,28337557,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.26,0,4.69,3,5,0,99,1.91,365,2,2.5,21,10,0,0,200,28365055,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.74,0,4.92,3,5,0,100,0.68,1125,3,2.5,5,12,0,0,495,28384893,1,0,0,0,1,0,0,0,0,1,0
0,0,1,5,0,5,1,2,0,99,0.06,7,2,1,21,3,0,0,150,28388764,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.92,0,4.84,1,2,1,100,2.41,1125,2,1,17,4,0,0,162,28392659,0,1,0,0,0,0,0,0,0,1,0
0,1,1,4.96,0,4.94,3,5,0,100,1.89,1125,2,2,15,8,0,1,189,28400309,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.91,0,4.86,1,1,0,98,1.21,1125,30,1,5,1,0,0,71,28410059,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.94,0,5,2,2,0,99,0.41,30,3,1,20,6,0,0,119,28412861,0,0,1,0,0,0,0,0,0,1,0
0,1,1,4.85,0,4.91,4,9,0,99,2.08,365,2,3.5,17,12,0,0,275,28429712,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.93,0,4.98,4,8,0,100,1.71,1000,2,4,17,12,0,0,443,28455899,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.26,0,4.65,2,2,0,96,0.44,2,2,2.5,5,6,0,0,182,28461946,0,1,0,0,0,0,0,0,0,1,0
1,1,0,4.83,0,4.91,1,1,0,100,1.52,1125,2,1,16,3,0,0,106,28467637,1,0,0,1,0,0,0,0,0,1,0
1,1,0,4.81,0,4.65,3,6,0,94,2.76,1125,4,2,13,10,0,2,166,28509493,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.94,0,4.89,4,10,0,100,1.63,1125,2,3,6,12,0,0,450,28513586,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4.81,0,4.86,1,2,0,100,2.78,1125,1,1,21,4,0,0,89,28559018,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.71,0,4.61,1,1,0,93,0.54,1125,30,1,31,1,0,0,65,28560089,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.65,0,4.76,2,5,1,97,2.7,1125,2,2,19,8,0,1,306,28583795,1,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,1,1,1,99,2.359074492,7,6,1,32,1,0,1,45,28585512,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.94,0,4.97,1,1,0,100,3.3,1125,2,1,15,4,0,0,103,28587150,1,0,1,0,0,0,0,0,0,1,0
0,1,0,4.8,0,4.9,1,4,0,99,1.37,1125,1,1,1,4,0,0,109,28607526,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,1,0,100,2.359074492,1125,1,2,19,4,0,0,624,28611723,0,0,0,0,0,0,0,1,0,0,1
0,0,0,5,0,4.75,1,2,0,100,0.16,1125,1,2,19,6,0,0,690,28611832,0,0,0,0,0,0,0,1,0,0,1
0,0,0,4.94,0,4.76,2,2,0,100,0.32,1125,1,2,19,6,0,0,464,28612147,0,0,0,0,0,0,0,1,0,0,1
0,0,0,5,0,5,1,1,0,100,0.06,1125,1,1,19,4,0,0,335,28612716,0,0,0,0,0,0,0,1,0,0,1
0,0,0,4.94,0,4.71,2,2,0,100,0.32,1125,1,1,19,6,0,0,556,28612808,0,0,0,0,0,0,0,1,0,0,1
0,0,0,4.9,0,4.8,1,1,0,100,0.19,1125,1,1,19,2,0,0,300,28613112,0,0,0,0,0,0,0,1,0,0,1
0,0,0,5,0,4.67,1,3,0,100,0.09,1125,1,1,19,6,0,0,359,28631433,0,0,0,0,0,0,0,1,0,0,1
0,0,0,5,0,5,1,2,0,100,0.09,1125,1,1,19,4,0,0,455,28631531,0,0,0,0,0,0,0,1,0,0,1
0,0,0,5,0,5,1,3,0,100,0.02,1125,1,1,19,2,0,0,426,28631887,0,0,0,0,0,0,0,1,0,0,1
1,1,1,4.91,0,4.95,3,9,1,97,4.57,1125,3,2.5,20,10,0,0,345,28637925,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4.42,0,4.82,1,1,0,100,4.41,1125,2,1,21,2,0,0,99,28655303,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.54,0,5,1,1,0,100,0.23,1125,3,1,21,2,0,0,90,28664520,0,0,0,0,0,0,0,0,1,0,1
1,1,1,4.96,0,4.99,4,8,0,100,2.33,1125,2,4,17,12,0,0,548,28697710,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.75,0,4.87,4,7,0,100,1.06,20,1,2.5,5,12,0,0,311,28718896,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.75,0,4.96,2,4,0,98,2.69,365,2,2.5,5,8,0,0,192,28755287,1,0,0,0,1,0,0,0,0,1,0
1,0,1,5,0,4.93,1,5,0,100,0.26,1125,1,1.5,6,6,0,2,603,28809401,0,0,0,0,0,0,0,0,1,0,1
0,1,1,5,0,5,1,1,0,20,0.97,60,2,1,19,1,0,0,104,28840327,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.85,0,4.94,1,1,0,99,1.57,1125,2,1,6,3,0,0,139,28841950,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.81,0,4.84,4,9,0,99,1.74,1125,1,2,15,12,1,1,421,28842216,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.98,0,4.97,2,2,0,100,7.51,1125,1,1,19,6,0,0,122,28847024,1,0,0,0,0,1,0,0,0,1,0
0,0,1,4.91,0,4.95,1,1,0,100,1.81,1125,1,1,35,2,0,1,100,28862505,0,0,0,0,0,0,0,0,1,0,1
0,0,0,4.97,0,4.87,1,1,0,100,3.87,365,1,1.5,19,2,0,0,169,28864803,1,1,0,0,0,0,0,0,0,1,0
1,1,1,4.83,0,4.82,3,5,0,100,3.12,1125,1,2.5,7,10,0,1,270,28866427,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.85,0,4.85,4,7,1,99,0.3,1125,3,3,6,12,0,1,331,28867605,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.69,0,4.91,2,3,0,100,2.1,1125,1,1,19,6,0,0,121,28915642,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.86,0,5,4,5,0,100,0.14,25,1,2.5,5,12,0,0,304,28916493,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4,0,5,4,5,0,100,0.94,1125,2,2.5,5,12,0,0,500,28916825,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.42,0,4.94,2,6,0,100,1.62,1125,2,2.5,2,7,0,0,260,28930638,1,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,4.99,2,3,0,100,4.27,1125,2,2,17,6,0,0,230,28952938,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.98,0,4.97,2,2,0,0,2.59,360,30,1,6,4,0,0,150,28960715,0,0,0,1,0,0,0,0,0,1,0
0,1,1,4.93,0,4.95,4,6,0,99,2.21,365,2,3.5,17,10,0,0,355,28980404,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.34,0,4.73,1,1,0,99,2.92,10,1,2,21,2,0,0,68,28983320,1,0,0,0,0,0,0,0,1,0,1
0,1,1,4.87,0,4.71,2,2,0,99,4.72,1125,2,1,15,4,0,1,111,28987936,0,0,1,0,0,0,0,0,0,1,0
0,1,1,4.11,0,4.73,1,1,0,99,2.39,30,1,1,21,2,0,0,59,29003171,1,0,0,0,0,0,0,0,1,0,1
0,1,1,4.23,0,4.71,1,1,0,99,2.47,30,1,1,21,2,0,0,59,29003604,1,0,0,0,0,0,0,0,1,0,1
0,1,1,4.88,0,4.94,1,1,0,100,4.38,1125,1,1,17,4,0,0,154,29009493,1,0,1,0,0,0,0,0,0,1,0
0,1,1,4.92,0,4.88,1,1,0,100,6,1125,1,1,6,2,0,0,81,29039559,1,0,0,0,0,1,0,0,0,1,0
0,1,1,5,0,4.95,1,2,0,100,3.73,1125,2,1,17,4,0,0,188,29056520,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.91,0,4.95,2,4,0,95,2.3,27,2,1,6,6,0,0,190,29072818,1,0,0,1,0,0,0,0,0,1,0
1,0,1,4.71,0,4.88,4,7,0,100,2.56,1125,2,3.5,17,12,0,1,446,29073678,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.87,0,4.67,2,2,0,100,0.29,1125,30,1,13,2,0,0,63,29103540,1,0,0,0,0,0,1,0,0,1,0
0,1,1,3.55,0,4.5,3,8,0,99,1.85,365,2,2.5,21,10,0,0,162,29127695,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,1,1,0,99,0.02,1125,1,1,19,1,0,0,200,29132400,0,0,0,0,0,1,0,0,0,1,0
0,1,0,4.91,0,4.95,1,1,0,100,10.34,1125,1,1,11,2,0,0,63,29156646,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.97,0,4.95,1,2,0,100,4.3,1125,1,1,19,2,0,0,277,29185445,1,1,0,0,0,0,0,0,0,1,0
1,1,1,4.59,0,4.93,3,9,0,100,0.71,1125,2,3.5,19,10,0,1,494,29210307,1,0,0,0,0,0,1,0,0,1,0
1,1,1,1,0,1,4,8,1,99,0.02,1125,30,2.5,1,10,0,2,121,29216698,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.83,0,4.81,1,1,0,100,2.13,1125,1,1,6,3,0,0,75,29218046,1,0,1,0,0,0,0,0,0,1,0
0,0,1,4.86,0,5,2,2,0,99,0.13,1125,3,1.5,21,4,0,0,105,29234025,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.92,0,4.95,4,13,0,98,3.02,28,2,4,17,12,0,0,296,29237501,1,0,0,0,1,0,0,0,0,1,0
0,1,0,5,0,5,1,2,1,23,0.02,15,1,1,15,4,1,0,250,29252987,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.97,0,4.94,2,3,0,99,3.27,1125,2,1,24,5,0,0,101,29256840,1,0,0,0,1,0,0,0,0,1,0
1,0,0,5,0,4.89,1,2,0,89,0.16,1125,30,1,20,1,1,1,46,29305053,1,0,0,0,0,0,0,0,1,0,1
0,1,1,4.83,0,4.95,1,2,0,100,1.56,1125,2,1,5,2,0,0,191,29310802,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.76,0,4.82,3,7,0,99,1.8,365,2,3,17,10,0,0,201,29318837,0,0,0,0,0,0,1,0,0,1,0
1,1,1,4.94,0,5,4,9,0,100,1.44,1125,2,4,17,12,0,1,671,29337128,1,0,0,0,1,0,0,0,0,1,0
1,1,1,5,0,4.85,2,2,0,99,0.25,1125,1,2,5,6,0,0,193,29345934,0,0,0,0,1,0,0,0,0,1,0
0,0,0,4.9,0,4.93,1,5,0,99,4.43,1125,1,1,29,10,0,0,68,29354867,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.89,0,5,2,4,0,68,0.86,365,30,1,16,4,0,0,85,29380601,1,0,0,0,1,0,0,0,0,1,0
0,0,1,5,0,5,1,1,0,100,0.26,1125,30,1,31,1,0,1,58,29384677,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.71,0,4.78,4,12,0,99,1.87,95,1,2.5,21,16,0,0,427,29389215,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.49,0,4.66,4,12,0,99,1.82,1125,1,2.5,21,16,0,0,393,29389616,0,0,0,0,1,0,0,0,0,1,0
0,0,0,5,0,5,1,1,0,99,0.09,90,30,1.5,2,2,0,0,56,29416446,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.72,0,4.52,1,1,0,99,0.51,1125,1,1,14,2,0,0,41,29421306,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.83,0,4.84,2,3,0,100,2.25,1125,1,1,19,6,0,0,121,29480719,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.97,0,4.97,1,1,0,99,3.1,59,1,1,17,2,0,0,154,29480902,0,0,0,1,0,0,0,0,0,1,0
0,1,1,4.74,0,4.86,2,3,0,100,2.94,1125,1,1,19,6,0,0,112,29492548,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.97,0,4.82,3,6,0,99,2.04,365,2,2,19,10,0,0,220,29511447,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.8,0,4.94,2,3,0,100,1.98,1125,1,1,19,6,0,0,121,29543248,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.91,0,4.93,1,1,0,98,2.31,1125,2,1,6,2,0,0,89,29594945,1,0,0,0,0,0,0,0,1,0,1
0,0,1,5,0,5,5,9,0,67,1,7,1,3.5,21,10,0,0,293,29597526,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.62,0,4.97,3,6,0,100,3.04,1125,1,2,21,10,0,0,226,29604917,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.37,0,4.72,2,3,0,99,0.96,1125,1,1,19,4,0,0,60,29626680,0,0,0,0,0,1,0,0,0,1,0
1,0,1,4.91,0,5,1,1,0,97,1.73,1125,1,1,22,2,0,1,42,29629140,1,0,0,0,0,0,0,0,1,0,1
0,0,1,4.87,0,4.93,1,1,0,100,1.25,7,1,1,11,1,0,0,56,29685037,0,0,0,0,0,0,0,0,1,0,1
0,0,1,5,0,4.97,3,9,0,100,0.68,1125,2,3.5,17,10,0,0,367,29689085,1,1,0,0,0,0,0,0,0,1,0
1,1,1,4.97,0,4.91,4,16,0,82,0.62,1125,2,3.5,19,12,1,0,507,29692044,1,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,1,1,0,100,2.359074492,365,93,1,18,1,0,0,60,29700467,0,0,0,0,0,0,0,0,1,0,1
0,0,0,4.95,0,4.83,2,2,0,91,14.72,731,1,1,19,4,0,0,327,29705296,1,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,1,2,0,99,2.359074492,1,1,1,28,2,0,0,36,29738158,0,0,0,0,0,0,0,0,1,0,1
0,1,0,4.99,0,5,1,2,0,98,3.95,1125,2,1,18,4,0,0,142,29757144,1,0,1,0,0,0,0,0,0,1,0
0,1,1,4.87,0,4.93,1,1,0,100,2.29,1125,2,1,6,2,0,0,101,29758241,1,0,1,0,0,0,0,0,0,1,0
0,1,1,4.9,0,4.96,3,3,0,99,2.06,1125,1,1,26,6,0,0,159,29777437,1,0,1,0,0,0,0,0,0,1,0
0,0,1,4.94,0,4.87,4,4,0,100,2.22,1125,2,2,17,12,0,0,318,29818977,1,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,4.97,1,1,0,100,3.61,1125,2,1,6,4,0,0,150,29828980,1,0,0,1,0,0,0,0,0,1,0
1,1,1,4.95,0,4.97,3,3,0,100,1.26,1125,2,4,17,8,0,0,785,29852198,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.84,0,4.95,3,8,0,98,2.89,1125,2,3.5,5,10,0,0,252,29856178,1,0,0,0,1,0,0,0,0,1,0
1,1,0,4.91,0,4.77,3,3,0,99,2.53,1125,2,3,7,8,0,0,298,29883619,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.96,0,4.91,1,1,0,100,2.03,1125,3,1,19,4,0,0,304,29884582,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.86,0,4.91,1,3,0,100,11.33,1125,1,1,5,6,0,0,91,29884627,1,0,1,0,0,0,0,0,0,1,0
0,1,0,5,0,5,1,1,0,93,0.94,1125,2,1,6,2,0,0,148,29898109,0,0,0,1,0,0,0,0,0,1,0
0,0,0,4.95,0,4.86,3,3,0,100,3.53,365,1,2,19,6,0,0,224,29899487,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.59,0,4.74,3,5,0,99,2.46,1125,2,2.5,19,10,0,0,226,29907662,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.86,0,4.8,1,1,0,100,6.37,1125,1,1,19,4,0,0,128,29919347,1,1,0,0,0,0,0,0,0,1,0
0,0,1,4.76,0,4.91,1,2,0,99,4.13,1125,1,1,21,4,0,0,144,29923906,1,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,2,2,0,99,2.359074492,365,270,2,18,3,0,0,90,29942411,0,1,0,0,0,0,0,0,0,1,0
0,1,0,4.94,0,4.87,2,2,0,96,1.35,365,1,1,24,4,0,2,138,29968952,0,0,0,0,1,0,0,0,0,1,0
0,0,0,4.87,0,4.33,1,1,0,99,0.27,1125,3,1,21,2,0,0,70,29971850,0,0,0,0,0,0,0,0,1,0,1
0,1,1,5,0,5,1,1,0,99,0.25,1125,2,1,6,2,0,0,525,29983375,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.76,0,4.93,2,3,0,100,2.39,1125,1,2,5,8,0,1,286,29984537,1,0,0,0,1,0,0,0,0,1,0
1,0,1,4.75,0,4.76,1,1,0,100,4.87,14,1,1,30,2,0,0,51,29984918,0,0,0,0,0,0,0,0,1,0,1
0,1,1,5,0,4.88,1,1,0,75,0.19,1125,60,1,6,4,0,0,68,30016471,1,0,0,0,1,0,0,0,0,1,0
0,0,1,3.79,0,4.28,1,2,0,99,1.78,1125,1,1,19,4,0,0,92,30019043,0,0,0,0,0,1,0,0,0,1,0
0,0,1,3.92,0,4.32,2,3,0,99,2.43,1125,1,1,19,6,0,0,115,30020214,0,0,0,0,0,1,0,0,0,1,0
0,0,1,4.9,0,4.85,1,1,0,99,0.74,1125,2,1,2,2,0,0,55,30025529,0,0,0,0,0,0,0,0,1,0,1
1,1,1,4.77,0,4.93,3,3,0,100,3.07,1125,1,2.5,16,10,0,0,241,30043806,1,0,0,0,1,0,0,0,0,1,0
1,0,0,4.93,1,4.78,1,1,1,100,5.49,29,1,1,19,2,0,0,145,30067381,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.95,0,4.72,2,3,0,95,2.02,1125,1,2,17,6,0,0,156,30081683,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.91,0,4.89,2,2,0,100,3.16,1125,3,1,18,3,0,0,222,30086511,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.87,0,4.94,4,6,0,98,2.3,1125,2,3.5,17,12,0,0,286,30091232,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.8,0,4.72,1,4,0,100,3.73,29,1,1,19,6,0,0,180,30111210,1,0,0,0,0,1,0,0,0,1,0
1,0,1,4.94,0,4.96,1,3,1,99,2.92,1125,1,1,19,6,0,0,186,30126311,1,1,0,0,0,0,0,0,0,1,0
1,0,1,4.94,0,4.96,4,6,0,96,1.78,1125,2,2.5,15,12,0,0,334,30131268,1,0,0,0,1,0,0,0,0,1,0
1,1,0,4.97,0,4.84,2,2,1,100,2.66,1125,2,2,19,6,0,1,543,30155980,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.77,0,4.72,3,4,0,91,2.09,1125,30,2.5,33,7,0,0,195,30157276,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.56,0,5,4,4,0,100,0.33,1125,3,3.5,21,12,0,1,564,30178510,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.97,0,4.98,1,1,0,100,6.88,1125,1,1,6,4,0,0,132,30252586,1,0,1,0,0,0,0,0,0,1,0
0,1,0,4.69,0,5,2,2,0,98,0.27,1125,30,1,12,4,0,0,71,30253315,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.79,0,4.8,3,10,0,100,1.45,1125,2,2.5,8,12,0,0,248,30266531,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.93,0,4.93,3,5,0,100,1.47,1125,1,2,6,7,0,0,379,30268359,1,0,0,0,1,0,0,0,0,1,0
0,1,0,4.53,0,4.92,3,7,0,100,8.55,1125,1,2.5,19,10,0,2,313,30295069,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.95,0,4.89,3,7,0,99,0.35,1125,30,2.5,16,12,0,0,729,30324509,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.68,0,4.61,1,1,0,99,0.76,10,2,1,15,2,0,1,30,30344742,0,0,0,0,0,0,0,0,1,0,1
1,0,1,4.87,0,4.96,1,1,0,96,2.84,5,1,1,17,3,0,0,107,30346059,0,0,0,0,0,0,0,0,1,0,1
1,1,0,4.89,0,4.98,3,6,0,96,2.44,1125,4,3,25,10,0,2,377,30392811,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.94,0,4.91,3,7,1,100,1,2,2,3.5,6,12,0,1,789,30393490,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.98,0,4.98,1,1,0,97,1.16,1125,2,1,17,2,0,1,175,30422767,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.89,0,4.85,2,4,0,98,6.03,1125,1,1,7,4,0,0,138,30425576,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.9,0,4.92,4,6,0,100,0.89,1125,30,3.5,6,12,0,0,453,30439477,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.89,0,4.96,3,3,0,100,2.41,1125,1,1,15,6,0,0,158,30464076,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.9,0,4.88,2,2,0,99,3.93,1125,1,1,16,4,0,0,129,30483895,1,0,1,0,0,0,0,0,0,1,0
0,1,1,4.41,0,4.8,2,2,0,100,1.13,1125,1,1,5,4,0,0,180,30500404,1,1,0,0,0,0,0,0,0,1,0
1,0,0,4.92,0,4.96,3,3,0,100,2.73,1125,2,2,1,6,1,0,250,30507492,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.84,0,4.87,1,2,0,98,1.34,1125,2,1,16,4,0,1,89,30513962,0,0,0,0,0,0,0,0,1,0,1
0,0,1,5,0,5,2,2,1,52,0.02,7,3,1,15,4,1,0,232,30532841,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.82,0,4.83,3,5,0,99,2.35,365,2,3,19,10,0,0,219,30536057,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.83,0,5,3,3,0,99,0.12,7,1,1.5,27,6,0,0,157,30561655,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.89,0,4.94,3,6,0,100,0.86,1125,1,3.5,17,12,0,0,214,30564045,1,0,0,0,0,0,1,0,0,1,0
0,1,1,0,0,0,2,2,0,99,2.359074492,3,2,2,20,4,0,0,175,30582240,0,0,0,0,1,0,0,0,0,1,0
1,1,0,4.88,0,4.94,2,4,0,100,2.84,1125,2,1,10,6,0,0,159,30593043,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.85,0,4.97,3,6,0,98,2.48,356,2,3.5,17,10,0,0,266,30658935,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.85,0,4.91,1,2,1,100,2.74,1125,1,1,19,5,0,0,203,30673584,0,1,0,0,0,0,0,0,0,1,0
0,1,1,4.69,0,4.72,4,12,0,99,1.52,95,1,3.5,21,16,0,0,393,30713885,0,0,0,0,1,0,0,0,0,1,0
1,1,0,4.78,0,4.89,4,5,0,100,2.6,30,1,3,20,8,0,0,179,30725834,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.91,0,5,2,2,0,98,2.99,1125,4,2.5,5,6,0,0,196,30733432,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.77,0,5,2,2,0,99,0.81,365,1,1,17,4,0,0,139,30761811,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.92,0,4.92,1,1,0,99,2.61,1125,1,1,26,2,0,0,113,30815522,1,0,1,0,0,0,0,0,0,1,0
0,1,1,4.71,0,4.76,3,5,0,100,0.77,1125,30,3,5,16,0,0,500,30816074,0,0,0,0,0,0,1,0,0,1,0
1,0,1,5,0,4.88,4,5,0,33,0.48,7,2,3,5,8,0,0,200,30824185,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.94,0,4.84,1,2,0,99,1.8,1125,3,1,17,3,0,0,149,30852265,1,0,0,0,0,1,0,0,0,1,0
0,0,1,4.91,0,4.92,1,2,0,99,2.17,1125,2,1,17,4,0,0,120,30854396,0,0,0,0,0,0,0,0,1,0,1
1,1,1,4.82,0,4.93,3,4,0,98,2.59,1125,2,2,5,8,0,1,181,30914945,1,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,5,3,4,0,98,0.22,1125,30,2.5,19,8,0,2,185,30941221,1,0,0,0,1,0,0,0,0,1,0
